"business_product_id";"information_group";"discriminator";"sub_type";"changed_time";"deleted";"name";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"distance";"promotional_region";"x";"y";"accessibility_label";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"accessibility_description";"deaf_desc";"auditive_desc";"mental_desc";"blind_desc";"visual_desc";"autism_desc";"deaf";"auditive";"mental";"motor";"blind";"visual";"autism";"entrance";"route_and_levels";"common_toilet";"extra_facilities";"imagesurlmain";"imagesurl"
"276800";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-07 00:58:19";"0";"KVG-fietsgroep";"Stenenbrug";"96";"";"2140";"Borgerhout";"Antwerpen";"";"kunststadAntwerpen";"155616.05";"211321.87";"";"+32 476 924 212";"";"";"kvgfietsgroep.bartvandemierop@hotmail.com";"http://www.kvg.be";"";"";"";"";"Postadres: Bart Van De Mierop - Oostmalsesteenweg 311 - 2310 Rijkevorsel 

Bij de fietsgroep is het niet te doen om het puntenklassement, een gele trui of een bolletjestrui. Als eerste over de meet komen heeft geen belang. Wel belangrijk is dat iedereen kan meefietsen. ‘We gaan in groep over de streep’, is al meer dan 20 jaar de ploegtactiek van de fietsgroep van KVG. De fietsgroep organiseert tussen half mei en half september een vijftal fietstochten. Er is altijd een keuze tussen de lange tocht (45 km) of de korte tocht (25 km). Er wordt gereden op gewone fietsen, rolstoelfietsen, tandems, handbikes, driewielers, …";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://images.visitflanders.org/product/original/276800/cf15bc9e-f043-4e67-b46e-b9afccc24c64.jpg,http://images.visitflanders.org/product/original/276800/36f7b36c-c7aa-4b20-b791-dafb7efff683.jpg,"
"276710";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 17:32:55";"0";"Lieveheersbeestjespad Resterheide";"Begijnenvijvers ";"6";"";"3990";"Peer";"Peer";"";"limburgseKempen";"222573.2638978721";"201448.1566443024";"";"+32 11 61 16 02";"";"";"toerisme@peer.be";"https://www.peer.be/product/96/resterheide";"";"";"";"";"In het natuurgebied Resterheide in Bosland werden vijf wandellussen uitgetekend. Eén daarvan is het Lieveheersbeestjespad dat is aangepast voor rolstoelgebruikers, kinderwagens en voor blinden en slechtzienden. Het pad, gelegen in de vallei van de Zwarte beek, is 2,5 km lang en beschikt over belevingselementen.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276718";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-06 11:08:55";"0";"Lustoordroute in Gooik";"Processiestraat ";"15";"";"1755";"Gooik";"Pajottegem";"";"groeneGordel";"132022.24";"165054.08";"";"";"";"";"info@gooik.be";"https://www.gooik.be";"";"";"";"";"De lustoordroute is een fietsroute met specifieke aandacht voor personen met een beperking (fietsers, handbikers, tandemrijders, driewielers, …). Ze bestaat uit 2 lussen: een zuidelijke lus van een 15-tal kilometer en een noordelijke lus van ongeveer 10 kilometer doorheen het glooiende Gooikse Pajottenland.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276821";"ROUTE";"LOOP";"HIKING_LOOP";"2020-06-02 15:20:44";"1";"Molsbroek-Buylaers wandelroute";"Markt";"2";"";"9160";"Lokeren";"Lokeren";"";"waasland";"123411.63";"199397.99";"";"+32 9 269 26 00";"";"";"toerisme@oost-vlaanderen.be";"http://www.tov.be/toegankelijkheid";"";"";"";"";"De wandeling leidt je langs een aantal natuurgebieden, zoals het Verloren Bos, de Buylaersmeersen en het Molsbroek. Het grootste deel van de wandeling loopt langs de verharde dijken langs de Durme en in het Molsbroek.

De volledige wandeling is 11 km, de wandeling op de dijk rond het Molsbroek is 6 km. Je start aan het Infopunt Toerisme op de Markt van Lokeren.

Een volledige wegbeschrijving vind je in de brochure ""Wandelen met een +"" uitgegeven door Toerisme Oost-Vlaanderen. De brochure vermeld zowel de pluspunten als de aandachtspunten van de wandeling. Ook toegankelijke restaurants en cafés worden besproken. De wandeling werd op toegankelijkheid gescreend door ATO (Adviesbureau Toegankelijke Omgeving). 

De brochure aanvragen kan op www.tov.be/toegankelijkheid en kost 3 Euro. Op de website vind je ook een gedetailleerde toegankelijkheidsfiche.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"357555";"ROUTE";"LOOP";"";"2025-03-06 16:40:46";"0";"Parelpad";"Lierbaan";"16";"";"1850";"Grimbergen";"Grimbergen";"";"groeneGordel";"150302.5429890678";"180122.4068507813";"";"+32 2 260 12 35";"";"";"toerisme@grimbergen.be";"http://www.toerismegrimbergen.be/parelpad";"";"";"";"";"Het Parelpad is een wandelpad zonder hindernissen, waardoor het toegankelijk is voor iedereen. De naam van het wandelpad verwijst naar een parel, omdat die rond is van vorm, gaaf en waardevol is en zonder schrammen. Zo ook moet de wegbedekking zijn, waardoor deze voor iedereen toegankelijk moet kunnen zijn; en tijdens deze wandeling passeer je voorbij verschillende parels uit het verleden, doorheen de Parel van Brabant. Als vertrek- en eindpunt werd gekozen voor de Charleroyhoeve, waar je onmiddellijk de keuze hebt uit drie verschillende wandelingen; de eerste heeft een afstand van 1,5 kilometer; de tweede heeft een afstand van 3,5 kilometer en de derde is dan ook de langste met in totaal een afstand van 5,5 kilometer. Er is zelfs een uitbreiding mogelijk die je tot aan de Bommenmolen brengt. Natuurlijk is de wandeling bewegwijzerd. Onderweg zijn er een drietal plaatsen waar toiletten voorzien zijn, ook voor rolstoelgebruikers: in de Charleroyhoeve ( geopend tijdens de activiteiten in de hoeve), in de Sporthal (geopend tijdens de openingsuren) en in het OCMW-woonzorgcentrum Ter Biest.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"399107";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 16:56:14";"0";"Prikkelpad";"GRAUWE STEENSTRAAT";"7";"2";"3582";"Koersel";"Beringen";"";"limburgseKempen";"217149.452634069";"197045.861356813";"";"+32 11 45 01 91";"";"";"zwartebeek@natuurpunt.be";"https://www.dewatersnip.be";"";"";"";"";"Een volledig verharde route (2,5 km) met zintuigenprikkelende belevingelementen op maat van iedereen. De route is raadpleegbaar via www.dewatersnip.be en via www.wandeleninlimburg.be.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"380377";"ROUTE";"LOOP";"";"2025-03-06 23:39:08";"0";"Rolstoeltoegankelijke route Antwerpen";"Grote Markt ";"13";"";"2000";"Antwerpen";"Antwerpen";"";"kunststadAntwerpen";"152293.0079284399";"212331.0392719842";"";"+32 3 232 01 03";"";"";"info@visitantwerpen.be";"www.visitantwerpen.be  ";"";"";"";"";"Voortaan kan je als rolstoelgebruiker op een aangename manier en met een minimum aan begeleiding Antwerpen verkennen dankzij de rolstoeltoegankelijke route. De route zorgt ervoor dat je gemakkelijk de weg door Antwerpen vindt, langs de meest interessante plekken en leukste bars, met veilige oversteekplaatsen en met de meest toegankelijke toiletten.
Deze informatie is beschikbaar in een overzichtelijk plan met twee routes. Een eerste route (3 km) gaat van het station Antwerpen-Centraal, langs de Meir, de Stadsfeestzaal, het Rubenshuis, het binnenplein van het Paleis op de Meir en het Theaterplein naar de Grote Markt. Aansluitend is er een tweede route (3,5 km) van de Grote Markt naar het Eilandje, waar naast tal van bars en restaurants ook het terras op de negende verdieping van het MAS bereikbaar is met een rolstoel.
Het plan brengt dus het beste van Antwerpen, verbonden door twee mooie, boeiende routes met een heleboel leuke pitstops, zodat je het maximum uit de Scheldestad kan halen. Het is gratis verkrijgbaar aan de balies van Visit Antwerpen op de Grote Markt en in het station Antwerpen-Centraal. ";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276805";"ROUTE";"LOOP";"HIKING_LOOP";"2020-06-02 15:20:36";"1";"Rolstoeltoegankelijke wandelroute 't Dorpshuys";"Schoolstraat";"13";"";"3680";"Maaseik";"Maaseik";"";"maasland";"239848.08";"196097.08";"";"+32 89 86 40 03";"";"";"info@hetdorpshuys.be";"http://www.hetdorpshuys.be";"";"";"";"";"De uitgestippelde rolstoeltoegankelijke wandeling is 3,1 km lang (ongeveer een 46 min). Je vertrekt aan 't Dorpshuys (het voormalige gemeentehuis van Opoeteren), vandaag een toeristisch verblijf met toegankelijkheidslabel A. Een plannetje is gratis. ";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276719";"ROUTE";"LOOP";"HIKING_LOOP";"2024-06-04 13:12:03";"1";"Rolstoelwandelnetwerk ""Met zicht op de bergen";"Sint-Laurentiusplein ";"1";"";"8956";"Kemmel";"Heuvelland";"";"westhoek";"41283.27428641474";"164789.8254404571";"";"+32 57 45 04 55";"";"";"toerisme@heuvelland.be";"https://www.toerismeheuvelland.be/nl/rolstoelwandelnetwerk";"";"";"";"";"Rolstoelwandelnetwerk Westouter “Met zicht op de bergen” is een wandelgebied in en rond Westouter. De wandelwegen in het golvende landschap zijn hoofdzakelijk geasfalteerd maar er zijn ook enkele grindwegen in het net opgenomen. Er is een kaart beschikbaar met meer informatie, die je kan kopen in het infokantoor. De kaart kan ook via de website van Heuvelland worden besteld: https://shop.toerismeheuvelland.be/nl/rolstoelwandelnetwerk-4.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276823";"ROUTE";"LOOP";"HIKING_LOOP";"2020-06-02 15:20:45";"1";"Roomacker wandelroute";"Sint-Jozefstraat";"35";"";"9140";"Tielrode";"Temse";"";"waasland";"136437.02";"200079.27";"";"+32 9 269 26 00";"";"";"toerisme@oost-vlaanderen.be";"http://www.tov.be/toegankelijkheid";"";"";"";"";"De Roomacker wandelroute begint aan Taverne 't Veer in Tielrode en loopt rond Tielrodebroek, een gevarieerd natuurgebied waar je kan genieten van slikken en schorren met rietkragen en wilgenbossen en uitgestrekte hooilanden. Waar de Durme in de Schelde uitmondt ligt een zeldzaam zoetwatertijdengebied, met meer slikken en schorren en uitgestrekte rietvelden. De wandeling is 4,5 km lang.

Een volledige wegbeschrijving vind je in de brochure ""Wandelen met een +"" uitgegeven door Toerisme Oost-Vlaanderen. De brochure vermeld zowel de pluspunten als de aandachtspunten van de wandeling. Ook toegankelijke restaurants en cafés worden besproken. De wandeling werd op toegankelijkheid gescreend door ATO (Adviesbureau Toegankelijke Omgeving). 

De brochure aanvragen kan op www.tov.be/toegankelijkheid en kost 3 Euro. Op de website vind je ook een gedetailleerde toegankelijkheidsfiche.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276706";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-07 01:24:08";"0";"Rustige wandelingen, toegankelijk voor rolstoelgebruikers";"Markt";"";"";"2900";"Schoten";"Schoten";"";"antwerpseKempen";"159121.733253503";"215682.9894102644";"";"+32 3 680 32 54";"";"";"toegankelijk@schoten.be";"https://www.schoten.be/10-rustige-rolstoelwandelingen-in-schoten";"";"";"";"";"Door de gemeentelijke raad voor personen met een handicap werden 10 rolstoeltoegankelijke wandelroutes uitgestippeld, bewegwijzerd met rode pijlen en een rolstoellogo. Je bezoekt al wandelend alle elementen van de gemeente: het centrum, de villawijken, de vaart en het natuurgebied Vordenstein. De afstand varieert tussen 2,3 en 4,4 km. Je kan de wandelingen gratis downloaden via https://www.schoten.be/10-rustige-rolstoelwandelingen-in-schoten.  De map is ook te koop aan de prijs van 2 €  aan het Uitpunt in de bib, de dienstencentra en aan het onthaal van het gemeentehuis of bij bestelling per mail aan toegankelijk@schoten.be.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276754";"ROUTE";"LOOP";"MOTOR_LOOP";"2025-03-07 00:16:17";"0";"Scheldelandroute";"Koningin Elisabethlei";"22";"";"2018";"Antwerpen";"Antwerpen";"";"kunststadAntwerpen";"105219.56";"193343.36";"";"+32 3 240 63 90";"";"";"liesbet.dewit@provincieantwerpen.be";"www.toerismekleinbrabant.be/met-de-auto.html";"";"";"";"";"Met 277 kilometer bevaarbare waterwegen en tal van grote en kleine waterplassen is Scheldeland veruit de meest waterrijke regio van Vlaanderen. Volg de zeshoekige, blauwe borden met ‘Scheldelandroute’ en verken adellijk, militair en industrieel erfgoed, met steeds het water op de achtergrond. De autoroute verbindt absolute toppers als Kasteel d’Ursel, Brik Boom, De Schorre en de Mechelse binnenstad, en biedt ook voldoende toegankelijke stopplaatsen voor een hapje en een drankje. 
Eventuele toegankelijkheidsinformatie:
Vraag in een van de toeristische infokantoren van Scheldeland naar de aantrekkelijke brochure met routekaartje, toeristische info en de toegankelijkheidsgegevens van de deelnemende horeca. Of kijk op www.toevla.be naar de detailinfo per gebouw.
";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276820";"ROUTE";"LOOP";"HIKING_LOOP";"2020-06-02 15:20:43";"1";"Siesmeers-en Zuidlede wandelroute";"Puidonkdreef";"1";"";"9185";"Wachtebeke";"Lochristi";"";"waasland";"117182.11";"204541.92";"";"+32 9 269 26 00";"";"";"toerisme@oost-vlaanderen.be";"http://www.tov.be/toegankelijkheid";"";"";"";"";"De Siesmeers-en Zuidlede wandelroute bestaat uit twee aparte lussen. De wandeling langs de Zuidlede lus is 4,5 km en begint aan de sportcomplexen van het provinciaal domein Puyenbroeck.

Een volledige wegbeschrijving vind je in de brochure ""Wandelen met een +"" uitgegeven door Toerisme Oost-Vlaanderen. De brochure vermeld zowel de pluspunten als de aandachtspunten van de wandeling. Ook toegankelijke restaurants en cafés worden besproken. De wandeling werd op toegankelijkheid gescreend door ATO (Adviesbureau Toegankelijke Omgeving). 

De brochure aanvragen kan op www.tov.be/toegankelijkheid en kost 3 Euro. Op de website vind je ook een gedetailleerde toegankelijkheidsfiche.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276711";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-06 10:51:56";"0";"Sneukelfietsroute";"Kortrijkstraat";"74";"";"9790";"Wortegem-Petegem";"Wortegem-Petegem";"";"vlaamseArdennen";"91288.17999999999";"167330.11";"";"+32 497 45 62 94";"";"";"desneukelfiets@telenet.be";"http://www.tsneukelwiel.be";"";"";"";"";"De Sneukelfietsroute is een initiatief van de VZW ’t Sneukelwiel en kwam tot stand met steun van ‘de 24 uren van Oudenaarde’ e.a. Het hele parcours is toegankelijk en bewegwijzerd met zeshoekige borden met rode of blauwe opdruk (rode en blauwe route). Bij de 3 startpunten bevindt zich een infobord. 
Gratis routekaart te verkrijgen in domein de Ghellinck en bij Toerisme Oudenaarde en Avelgem of digitaal na mail naar desneukelfiets@telenet.be.

Startpunt 1 Domein De Ghellinck: Kortrijkstraat 74, Wortegem-Petegem.
Vanuit dit startpunt kan je zowel de blauwe route naar Oudenaarde fietsen, als één of meerdere lussen van de rode route naar Bossuit-Moen.
(lussen van 10, 20 of 35 km) (beide routes 56 km)
 
Startpunt 2 The Outsider: Taverne Den Dronk, Donkstraat 50, Oudenaarde
Vanuit dit startpunt kan je de blauwe route (21 km) fietsen, en eventueel in het Startpunt De Ghellinck overschakelen op de rode route en één of meerdere lussen daarvan fietsen.
 
Startpunt 3 Bistro De Waterkant: Oeverlaan 33, Moen
Vanuit dit startpunt kan je één of meerdere lussen van de rode route fietsen, en eventueel in De Ghellinck nog overschakelen op de blauwe route.
(lussen van 15, 25 of 35 km) (totale route 56 km) ";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276712";"ROUTE";"LOOP";"CYCLING_LOOP";"2020-06-02 15:19:47";"1";"Sneukelfietsroute";"Doorniksesteenweg";"402";"";"8583";"Bossuit";"Avelgem";"";"leieStreek";"82402.92999999999";"160152.22";"";"+32 56 65 30 90";"";"";"spikkerelle@avelgem.be";"www.avelgem.be/spikkerelle";"";"";"";"";"Het startpunt ligt aan het Pompgebouw in Bossuit. De paden zijn vlak en goed bewegwijzerd. Je vindt er een ketting van 3 lussen die je 15, 25 of 35 km langs landelijk Vlaanderen loodsen. Waar de lussen elkaar raken, zetten zeshoekige wegwijzers je op het juiste pad. De organisatie ‘t Sneukelwiel stelt ook een ruime keuze aan gewone en aangepaste fietsen ter beschikking voor individuele bezoekers en organisaties (desneukelfiets@telenet.be).";"";"";"";"";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";""
"393145";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-06-28 20:22:07";"0";"Sportimoniumroute";"STATIONSPLEIN 9";"";"";"1800";"Vilvoorde";"Vilvoorde";"";"groeneGordel";"154593.244166116";"179304.153367835";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/fietsen/fietsproducten/sportimoniumroute/";"";"";"";"";"Deze toegankelijke route is 28 km lang en vertrekt nabij het station van Vilvoorde (knooppunt 21). Je rijdt in de rustige rand van Machelen en Vilvoorde en langs de Zenne volg je het brede fietspad tot in Zemst. Hou zeker halt in het Sportimonium, het sport- en olympisch museum in het domein van Sport Vlaanderen voor een stukje sportgeschiedenis (knooppunt 61). En in de Volkssportentuin kan je zelf oude sporten uitproberen. Combineer je bezoek met een wandeling op de rolstoeltoegankelijke paden en ontspan op het strand vooraleer de terugrit aan te vatten. 
Heb je zelf geen aangepaste fiets? Geen nood, je kan er één reserveren bij het Fietspunt Vilvoorde via fietspunt.vilvoorde@groepintro.be Ze verhuren er dames-, heren- en kinderfietsen, en een elektrische rolstoelfiets Veloplus";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"276691";"ROUTE";"THEMATIC_ROUTE";"HIKING_THEMATIC_ROUTE";"2025-02-22 17:37:49";"0";"Stadswandeling Geel (dienst toerisme en stadsanimatie Geel)";"Markt";"1";"";"2440";"Geel";"Geel";"";"antwerpseKempen";"193454.34";"205923.43";"";"+32 14 56 63 80";"";"";"toerisme@geel.be";"https://www.visit-geel.be/stadswandeling";"";"";"";"";"De 4 km lange stadswandeling brengt je langs de mooiste plekjes en monumenten van de Barmhartige Stede. Laat je leiden door de koperen wegwijzernagels en maak al wandelend kennis met de grote verscheidenheid die Geel te bieden heeft: van oude historische gebouwen, langs gezellige winkelstraten en mysterieuze paadjes tot oases van rust pal in het centrum van de stad. De wandeling vertrekt aan dienst toerisme en stadsanimatie op de Markt. Je kan de wandeling op eigen houtje ontdekken met behulp van een begeleidende brochure. De stadswandeling is geschikt voor rolstoelgebruikers en kinderwagens.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276692";"ROUTE";"THEMATIC_ROUTE";"HIKING_THEMATIC_ROUTE";"2024-06-04 13:14:02";"1";"Stadswandelingen Ieper";"Grote Markt";"34";"";"8900";"Ieper";"Ieper";"";"westhoek";"45546.54";"172242.82";"";"+32 57 23 92 20";"";"";"toerismebalie@ieper.be";"http://www.toerisme-ieper.be";"";"";"";"";"‘Even Snoepen van Ieper’ en ‘Ieper soldaat maken’ zijn twee manieren om de stad op een originele manier te ontdekken. Beide wandelingen zijn namelijk ontwikkeld met het oog op bezoekers met een verstandelijke handicap. Indien er in het gezelschap één of twee rolstoelgebruikers zijn, vormt dat geen probleem.";"";"";"";"";"";"";"0";"0";"1";"1";"0";"0";"0";"";"";"";"";"";""
"276807";"ROUTE";"LOOP";"CYCLING_LOOP";"2020-06-02 15:20:37";"1";"Stalen Ros Fietsroute (Zoutleeuw - Geetbets - Linter)";"Ossenwegstraat";"70";"";"3440";"Zoutleeuw";"Zoutleeuw";"";"hageland";"203214.86";"170420.19";"";"+32 11 78 18 19";"";"";"provinciedomein.zoutleeuw@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/fietsen/fietsproducten/stalen-ros-fietsroute/";"";"";"";"";"Deze fietsroute is 23,3 km lang. Vertrekkend van het Provinciaal domein Het Vinne te Zoutleeuw sluit je aan op de Ijzerenwegroute om via een lus Linter met Geetbets te verbinden.
Je kan aangepaste fietsen (lage zitfietsen met drie wielen en rugsteun, een rolstoelfiets met motor, tandems en duofiets met motor,…) huren. De fietsen kan je best vooraf reserveren.";"";"";"";"";"";"";"0";"0";"1";"1";"1";"1";"0";"";"";"";"";"";""
"393148";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-06-28 20:24:01";"0";"Stalen Rosroute";"OSSENWEGSTRAAT";"";"";"3440";"Zoutleeuw";"Zoutleeuw";"";"hageland";"202790.9397251969";"169700.043668448";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/fietsen/fietsproducten/stalen-ros-fietsroute/index.html";"";"";"";"";"De ijzeren weg, de oude spoorweg tussen Tienen en Diest, is nu de bedding voor een prachtige fietstocht. Van 1878 tot 1957 konden treinreizigers dit landschap bewonderen, nu is het de beurt aan de fietsers en wandelaars om hun ogen de kost te geven.
Vertrek aan het Provinciedomein Het Vinne in Zoutleeuw. 
Maak een lus langs Linter en Geetbets via een groen lappendeken van landerijen die zich links en rechts uitspreiden. 
Rij door de vallei van de Grote Gete die de toon zet met stilte, natuurgeluiden en in de verte de bedrijvigheid van een landbouwer of een bosbouwer. 
Laat je verleiden om in Bistro Het Vinne van seizoensgebonden streekgerechten te proeven, begeleid door een heerlijk streekbier. 
Wil je graag een aangepaste fiets huren? Dat kan in Provinciedomein Het Vinne. Ze verhuren er damesfietsen (ook elektrische), kinderfietsen, tandems alsook een driewieler junior, een driewieler groot, een elektrische rolstoelfiets en een elektrische duofiets.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"402419";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 16:06:48";"0";"Toegankelijk wandelen in Gent";"SINT-VEERLEPLEIN";"5";"";"9000";"Gent";"Gent";"";"kunststadGent";"104589.6192143701";"194237.2959813401";"";"+32 9 266 56 60";"";"";"";"https://visit.gent.be";"";"";"";"";"Gent pakt uit met een toegankelijke route en speciale boekjes voor doven en blinden. Een primeur voor Vlaanderen, klinkt het. Via een boekje met voelplaten, en via audiobeschrijving of filmpjes, kunnen dove en blinde toeristen zeven monumenten in het historische centrum van Gent beter leren kennen.";"";"";"";"";"";"";"1";"1";"";"1";"1";"1";"";"";"";"";"";"";""
"276534";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-07 00:16:17";"0";"Toegankelijke fietslussen provincie Antwerpen";"Koningin Elisabethlei";"22";"";"2018";"Antwerpen";"Antwerpen";"";"kunststadAntwerpen";"152966.06";"209984.06";"";"+32 3 240 63 90";"";"";"liesbet.dewit@provincieantwerpen.be";"https://www.kempen.be/iedereen-fietst of https://www.scheldeland.be/fietsen-klein-brabant";"";"";"";"";"Fietsen in de Kempense bossen of langs het water in Scheldeland: het kan ook met een aangepaste fiets. Toerisme Provincie Antwerpen stippelde vier mooie lussen voor je uit, en vulde deze aan met toegankelijke bezienswaardigheden en horecazaken. De lussen worden in 2024 en 2025 vernieuwd, maar hou zeker www.kempen.be/iedereen-fietst en www.scheldeland.be in het oog voor de meest actuele informatie.";"";"";"";"";"";"";"0";"0";"0";"1";"1";"1";"0";"";"";"";"";"";""
"402640";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-06 15:28:11";"0";"Toegankelijke fietsroutes in Vlaams-Brabant";"PROVINCIEPLEIN";"1";"";"3010";"Kessel-Lo";"Leuven";"";"kunststadLeuven";"174494.6572929922";"174119.6155531285";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/iedereenopdefiets";"";"";"";"";"Toerisme Vlaams-Brabant ontwikkelde met de 'Iedereen Toerist'-routes 9 toegankelijke fietsroutes doorheen de provincie. Meer info over onderstaande routes vind je op de website.
- Halle-Leeuwroute
- Sportimonium-route
- Aarschot-Tremelo
- Diest-Averbode
- Leuven-Tildonk
- Leuven-Wezemaal
- Stalen Ros-route
- Vinneronde-route
- Grote Gete-route";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"276825";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-03-06 16:14:32";"0";"Toegankelijke Routenproducten van Toerisme Oost-Vlaanderen (fietsen)";"Woodrow Wilsonplein";"2";"";"9000";"Gent";"Gent";"";"kunststadGent";"105219.56";"193343.36";"";"+32 9 269 70 70";"";"";"info@routen.be";"https://www.routen.be/toegankelijkheid";"";"";"";"";"Alle toegankelijke fiets- en wandelavonturen vind je terug op www.routen.be/toegankelijkheid.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276818";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 16:14:31";"0";"Toegankelijke Routenproducten van Toerisme Oost-Vlaanderen (wandelen)";"Woodrow Wilsonplein";"2";"";"9000";"Gent";"Gent";"";"kunststadGent";"105219.56";"193343.36";"";"+32 9 269 70 70";"";"";"info@routen.be";"https://www.routen.be/toegankelijkheid";"";"";"";"";"Alle toegankelijke fiets- en wandelavonturen vind je terug op www.routen.be/toegankelijkheid.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"287194";"ROUTE";"LOOP";"";"2020-06-02 15:21:26";"1";"Toegankelijke wandeling: 'Het samen op weg-pad'";"Lostraat";"3";"";"8647";"Reninge";"Lo-Reninge";"";"westhoek";"38930.44";"183211.9";"";"";"";"";"";"";"";"";"";"";"Deze rolstoelvriendelijke wandeling (2.6 kilometer) in Reninge bestaat uit verschillende lussen die je naar wens kan inkorten of verlengen. Onderweg zijn er een aantal rustpunten met een bankje waarnaast ook een rolstoelgebruiker even kan uitrusten. Ze laten de toeristen proeven van de mooie vergezichten van deze gemeente. De wandelroute start aan het Havenhuis, waar je de kaart gratis kan ophalen. Je kan er ook parkeren.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"399110";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 10:04:07";"0";"Toegankelijke Wandelingen in Houthalen-Helchteren";"PASTORIJSTRAAT";"30";"";"3530";"Houthalen-Helchteren";"Houthalen-Helchteren";"";"limburgseKempen";"220460.3752749342";"191419.7067071283";"";"+32 11 49 21 40";"";"";"visit@houthalen-helchteren.be";"https://visit.houthalen-helchteren.be/te-doen/wandelen/toegankelijke-wandelingen";"";"";"";"";"Rolstoelvriendelijke wandelingen op rustige en verharde wandelwegen. Meer informatie vind je op de website.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"276809";"ROUTE";"LOOP";"HIKING_LOOP";"2025-02-22 16:10:01";"0";"Toegankelijke wandelroute Heen en Weer in Tienen";"Grote Markt";"4";"";"3300";"Tienen";"Tienen";"";"hageland";"190027.72";"166578.78";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/wandelen/tienen-heen-en-weer/index.html";"";"";"";"";"De wandeling van 3 km leidt je door het oude gedeelte van de Stad Tienen. Je vertrekt van aan het Museumcafé op de Grote Markt.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
