"business_product_id";"discriminator";"changed_time";"deleted";"name";"name_or_number";"product_type";"parent_product_ids";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"x";"y";"lat";"long";"distance";"promotional_region";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"cafeteria_present";"bar_cafe_cafetaria";"bikes_available";"child_animation";"dumping_station";"fishing";"internet_connection";"jacuzzi";"lake";"laundry_service";"mini_golf";"other_sports";"pets_allowed";"play_ground";"restaurant";"sauna";"shop";"snacks";"solarium";"specific_children_facilities";"specific_large_families_facilities";"specific_senior_facilities";"swimming";"tennis_court";"status";"last_status_change_date";"number_of_units";"maximum_capacity";"number_of_short_term_camping_spots";"number_of_touristic_camping_spots";"number_of_camper_stands";"number_of_camping_spots";"number_of_residence_units";"number_of_long_term_camping_spots";"number_of_residence_units_for_rental";"number_of_hikers_huts";"current_year_tourist_pitch_per_night_min";"current_year_tourist_pitch_per_night_max";"current_year_camping_field_pitch_per_night_min";"current_year_camping_field_pitch_per_night_max";"current_year_camping_field_pitch_per_year_min";"current_year_camping_field_pitch_per_year_max";"current_year_caravan_bungalow_per_weekend_min";"current_year_caravan_bungalow_per_weekend_max";"current_year_caravan_bungalow_per_midweek_min";"current_year_caravan_bungalow_per_midweek_max";"current_year_caravan_bungalow_per_week_min";"current_year_caravan_bungalow_per_week_max";"current_year_tent_per_weekend_min";"current_year_tent_per_weekend_max";"current_year_tent_per_midweek_min";"current_year_tent_per_midweek_max";"current_year_tent_per_week_min";"current_year_tent_per_week_max";"next_year_tourist_pitch_per_night_min";"next_year_tourist_pitch_per_night_max";"next_year_camping_field_pitch_per_night_min";"next_year_camping_field_pitch_per_night_max";"next_year_camping_field_pitch_per_year_min";"next_year_camping_field_pitch_per_year_max";"next_year_caravan_bungalow_per_weekend_min";"next_year_caravan_bungalow_per_weekend_max";"next_year_caravan_bungalow_per_midweek_min";"next_year_caravan_bungalow_per_midweek_max";"next_year_caravan_bungalow_per_week_min";"next_year_caravan_bungalow_per_week_max";"next_year_tent_per_weekend_min";"next_year_tent_per_weekend_max";"next_year_tent_per_midweek_min";"next_year_tent_per_midweek_max";"next_year_tent_per_week_min";"next_year_tent_per_week_max";"parking_available";"discount_children";"direct_booking_link";"imagesurl";"imagesurlmain"
"226609";"CAMPER_TERRAIN";"2025-03-06 11:08:51";"0";"De Dageraad";"De Dageraad";"BASE";"";"STASEGEMSESTEENWEG";"21";"";"8530";"Harelbeke";"Harelbeke";"75549.63";"171223.52";"50.84665185953128";"3.31157129718244";"";"leieStreek";"0";"";"";"";"+32 56 73 34 60";"";"";"toerisme@harelbeke.be";"https://www.harelbeke.be/toerisme/de-dageraad";"";"";"";"";"Het kampeerautoterrein De Dageraad is een volledig uitgerust kampeerautoterrein met 8 ruime plaatsen waar kampeerautotoeristen water en elektriciteit kunnen krijgen. Ze kunnen er ook hun afval(water) kwijt. Het terrein is ideaal gelegen: vlakbij recreatiedomein De Gavers, een minigolfterrein en op wandelafstand van het centrum. Meer informatie over toeristisch Harelbeke is hier te vinden. Tijdens de openingstijden kan er tegen betaling een douche genomen worden in het sportcentrum. ";"";"1";"0";"NONE";"1";"0";"0";"0";"1";"0";"1";"";"1";"1";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2017-11-20 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/226609/2b11d957-c473-4be4-b96f-71b9e9dc07c9.jpg,http://images.visitflanders.org/product/original/226609/196510b7-a620-4bd8-bce5-773e5fcbc3a4.jpg,";""
"226969";"CAMPER_TERRAIN";"2022-12-08 07:42:04";"0";"De Zwerver";"De Zwerver";"BASE";"";"BRUGSE STEENWEG";"29";"";"8620";"Nieuwpoort";"Nieuwpoort";"37767.73";"203431.71";"51.13004943290751";"2.765342867265248";"";"kust";"0";"";"";"";"";"+32 474 66 95 26";"";"info@camperparkdezwerver.be";"https://www.camperparkdezwerver.be";"";"";"";"";"Afgebakende plaatsen op een rustige ligging, niet ver van de stad en van het strand. Verschillende fietsroutes bevinden zich in de buurt.";"";"0";"0";"";"";"";"0";"0";"";"";"";"";"1";"0";"0";"0";"";"";"0";"";"";"";"";"";"ACKNOWLEDGED";"2018-10-24 00:00:00";"28";"112";"0";"0";"28";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/226969/1f1c6ba8-6083-4e38-8d36-2bc5bb1f12ee.jpg,http://images.visitflanders.org/product/original/226969/22f3b736-6283-48d9-b8dd-333f54c551b1.jpg,http://images.visitflanders.org/product/original/226969/921865dd-a9cc-4426-a99e-11bfdcc1d76b.jpg,";""
"396701";"CAMPER_TERRAIN";"2025-03-06 16:57:27";"0";"Hoeve 't Bommesaarke";"Hoeve 't Bommesaarke";"BASE";"";"KESSENICHERWEG";"27";"";"3640";"Kessenich";"Kinrooi";"251030.360739451";"203925.653619949";"51.1370814";"5.8110008";"";"maasland";"";"";"";"";"+32 494 87 17 91";"";"";"carinesnijkers@telenet.be";"https://www.aspergeskinrooi.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2024-08-30 00:00:00";"16";"64";"0";"0";"16";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"378427";"CAMPER_TERRAIN";"2025-03-06 21:02:34";"0";"Kampeerautoterrein De Zaat";"Kampeerautoterrein De Zaat";"BASE";"";"Nagelheetmakerslaan";"ZN";"";"9140";"Temse";"Temse";"139001.320141824";"201582.671467124";"51.1247445";"4.2103894";"";"waasland";"";"";"";"";"+3237101200";"";"";"toerisme@temse.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2018-07-15 00:00:00";"20";"80";"0";"0";"20";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"226002";"CAMPER_TERRAIN";"2025-05-01 12:02:03";"0";"Kampeerautoterrein Demerstrand (Camperterrein)";"Kampeerautoterrein Demerstrand (Camperterrein)";"BASE";"";"Stationsstraat";"27";"";"3590";"Diepenbeek";"Diepenbeek";"224019.08";"178707.96";"50.91396902296452";"5.421316364119454";"";"haspengouw";"0";"";"";"";"+32 11 49 18 00";"";"";"economie@diepenbeek.be";"https://www.diepenbeek.be/parking-mobilhomes";"";"";"";"";"Op het Demerstrand in Diepenbeek bevindt zich een kampeerwagenterrein waar je maximaal 48 uren mag parkeren. Dit terrein staat aangegeven met de nodige bebording.
De tarieven voor het gebruik van de parking zijn € 8 voor 24 u. en € 16
voor 48 u. In deze prijs zijn alle faciliteiten (elektriciteit, water, vuilverwerking, lozing) inbegrepen. 
Op het terrein van het Demerstrand vind je de sporthal, tennisterreinen, speeltuintje, drank- en eetgelegenheid.
GPS-coördinaten : N50°54'51'' en O 5°25'20''";"";"1";"0";"UNKNOWN";"1";"0";"0";"0";"0";"0";"0";"";"0";"1";"0";"0";"0";"1";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2018-05-30 00:00:00";"10";"40";"0";"0";"10";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/226002/fc9675b0-89e8-416b-bbc2-9cc0738a16dc.jpg,http://images.visitflanders.org/product/original/226002/e1aea35b-d785-4e58-ab0b-5458c369f9eb.png,";"http://images.visitflanders.org/product/original/226002/fc9675b0-89e8-416b-bbc2-9cc0738a16dc.jpg"
"211533";"CAMPER_TERRAIN";"2025-03-06 18:28:56";"0";"Kampeerautoterrein Interparking Brugge";"Kampeerautoterrein Interparking Brugge";"BASE";"";"Bargeweg";"z/n";"";"8000";"Brugge";"Brugge";"70365.5187480938";"210400.752895378";"51.1986175";"3.2282011";"";"kunststadBrugge";"0";"";"";"";"+32 50 39 18 48";"";"";"COV@interparking.com";"https://www.interparking.be/nl-BE/find-parking/Kampeerautoterreinen-1---2/";"";"";"";"";"Wij hanteren een seizoenprijs van 22,5 euro en een niet seizoen prijs van 15 euro. Seizoen is voor ons 01 april tot 30 september. Elektriciteit is inbegrepen per parkeerplaats, vers water kan genomen worden aan de automaat à 50 ct.";"";"0";"0";"NONE";"1";"0";"0";"0";"1";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2017-11-28 00:00:00";"37";"148";"0";"0";"37";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/211533/a02f9217-6397-484d-a91c-1205b64da423.jpg,http://images.visitflanders.org/product/original/211533/aba9a38c-3690-4e27-a276-e24405850565.jpg,http://images.visitflanders.org/product/original/211533/d0f789ad-155e-4ff2-a019-07d462da139d.jpg,http://images.visitflanders.org/product/original/211533/4a222f7e-33ee-43ac-ade0-471c3d02a151.jpg,http://images.visitflanders.org/product/original/211533/7fc6aec2-a812-41a8-bd8d-41e8c54a75ee.jpg,http://images.visitflanders.org/product/original/211533/9d976014-d46e-4bcc-adde-0f2fb9764646.jpg,";""
"221237";"CAMPER_TERRAIN";"2025-03-06 10:47:23";"0";"Kampeerautoterrein Langemark Poelkapelle";"Kampeerautoterrein Langemark Poelkapelle";"BASE";"";"BOEZINGESTRAAT";"51";"A";"8920";"Langemark-Poelkapelle";"Langemark-Poelkapelle";"47958.72";"178710.83";"50.90976256062375";"2.917795424999366";"";"westhoek";"0";"";"";"";"+32 57 20 05 47";"";"";"toerisme@langemark-poelkapelle.be";"https://www.langemark-poelkapelle.be/verhuur-kampeerautoterrein";"";"";"";"";"Mensen met een kampeerauto kunnen terecht op het nieuwe terrein naast het sportcentrum. Het kampeerautoterrein is het hele jaar open en biedt 8 plaatsen die telkens voor max. 72 uur kunnen gehuurd worden. Voorzieningen : watertaftakpunt, elektriciteit (4 x 220V), lozingspunt, afvalvoorzieningen, receptie, cafetaria in onmiddellijke omgeving. De voorzieningen, alsook douche, kan gebruikt worden tijdens de openingsuren van het sportcentrum of de cafetaria.";"";"1";"0";"NONE";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2019-07-02 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/221237/cdcbf034-51b9-4450-b842-a65202a0e472.jpg,";""
"224215";"CAMPER_TERRAIN";"2025-02-22 15:27:02";"0";"Kampeerautoterrein Olmenhof";"Kampeerautoterrein Olmenhof";"BASE";"";"PIKKELEERSTRAAT";"14";"";"3540";"Herk-de-Stad";"Herk-de-Stad";"206071.4";"180860.77";"50.93533139289838";"5.166449380216132";"";"limburgseKempen";"0";"";"20/07/2018 - 23/07/2018";"";"+32 13 55 38 11";"";"";"toerisme.herkdestad@scarlet.be";"https://www.toerismeherkdestad.be";"";"";"";"";"Er is ruimte voor zes campers en alle noodzakelijke voorzieningen zijn aanwezig; water en elektriciteit zijn beschikbaar via een muntautomaat. 
De camperplek ligt aan de rand van het recreatiegebied Olmenhof, een prachtig Engels park met een unieke verzameling bomen, waaronder exotische variëteiten. Het park is dan ook beschermd als landschap. Het park omvat verder een speeltuin, een visvijver, een dierenpark en een minigolfterrein. De omgeving leent zich voor fietsen en wandelen. Het VVV-kantoor is op loopafstand.  ";"";"0";"0";"UNKNOWN";"1";"1";"0";"0";"0";"0";"1";"";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2020-06-25 00:00:00";"6";"24";"0";"0";"6";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/224215/4f05ce70-5542-47ad-aaed-247109cf2983.jpg,http://images.visitflanders.org/product/original/224215/e0e7cf80-b6bf-44d7-9778-faef91d0661f.jpg,http://images.visitflanders.org/product/original/224215/bd63924b-3380-4a27-bd3f-961235a4f4b3.jpg,http://images.visitflanders.org/product/original/224215/115b046c-20c1-48b8-920c-ef24b767fc58.png,http://images.visitflanders.org/product/original/224215/423d56f9-5ab1-4a3b-bd95-298a9beef0bb.png,http://images.visitflanders.org/product/original/224215/9218c083-da3b-45e3-ba98-9a4acee84e7a.png,";"http://images.visitflanders.org/product/original/224215/e0e7cf80-b6bf-44d7-9778-faef91d0661f.jpg"
"212426";"CAMPER_TERRAIN";"2024-07-10 10:12:42";"0";"Kampeerautoterrein Recreatiedomein Ter Heide";"Kampeerautoterrein Recreatiedomein Ter Heide";"BASE";"";"VAKENSTRAAT";"18";"";"3110";"Rotselaar";"Rotselaar";"174888.34";"183597.08";"50.96210506383247";"4.723022658217666";"";"hageland";"0";"";"Geen sluitingsperiode.";"";"+32 16 89 29 90";"";"";"info.terheide@sportoase.be";"https://www.sportoase.be";"SportoaseTerHeide";"sportoase";"";"";"Kampeerautoterrein voor 4 kampeerauto's met de nodige infrastructuur voor lozing van sanitair afvalwater, water- en elektriciteitsvoorziening. De plaatsen zijn momenteel gratis ter beschikking.(Nutsvoorzieningen kosten € 1 /100L water en € 1 /1kWh elektriciteit.)";"";"1";"0";"NONE";"1";"1";"1";"0";"1";"0";"0";"Zwembad inclusief Sauna en Hammam.
Meer van Rotselaar (tijdens zomermaanden betalend).";"1";"1";"0";"1";"0";"1";"0";"Nee";"";"";"INDOOR;OUTDOOR;POND";"0";"ACKNOWLEDGED";"2022-11-24 00:00:00";"4";"16";"0";"0";"4";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/212426/2576fb60-56a2-4cce-ae25-1e24b5ba34e5.jpg,";"http://images.visitflanders.org/product/original/212426/2576fb60-56a2-4cce-ae25-1e24b5ba34e5.jpg"
"221830";"CAMPER_TERRAIN";"2025-03-06 19:31:28";"0";"Kampeerautoterrein Sporthal Assenede";"Kampeerautoterrein Sporthal Assenede";"BASE";"";"KAPELLEDREEF";"4";"";"9960";"Assenede";"Assenede";"106744.73";"213564.93";"51.2303979088759";"3.749499173110066";"";"meetjesland";"0";"";"24/12 - 31/12";"24/12 - 31/12";"+32 9 341 95 95";"";"";"agb@assenede.be";"https://www.assenede.be";"";"";"";"";"Het betreft een parkeerautoterrein met 6 parkeerplaatsen die toegankelijk zijn via een slagboomsysteem met muntinwerp. Hiervoor werd een reglement opgemaakt welke terug te vinden is op de slagboominstallatie.";"";"1";"0";"SCHOOL_HOLIDAYS";"1";"0";"0";"0";"0";"0";"0";"Sporthal op het terrein (geen buitenterrein).";"1";"1";"0";"0";"0";"0";"0";"Daarnaast is het kampeerterrein ook uitgerust met een lig- en speelweide. Daar kan je genieten van de rust of naar hartenlust ravotten. Naast de sporthal en vlakbij de Kreken, een wandelgebied.";"";"";"";"0";"ACKNOWLEDGED";"2018-07-13 00:00:00";"6";"24";"0";"0";"6";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/221830/bafa6546-9c0c-43c4-a1f6-a6cf27bd0434.jpg,http://images.visitflanders.org/product/original/221830/55a1a233-fcca-4385-bbed-00e1be654d76.jpg,http://images.visitflanders.org/product/original/221830/284fcc08-042e-48c1-a4e0-d7ba84c5d3fc.jpg,http://images.visitflanders.org/product/original/221830/17130257-cb42-438c-8684-7de3c5528478.jpg,http://images.visitflanders.org/product/original/221830/6a13a780-37bb-4b5e-8cf2-ed8fbfd316f3.jpg,http://images.visitflanders.org/product/original/221830/10f68532-73b2-4832-afee-684229282017.jpg,http://images.visitflanders.org/product/original/221830/9a9353cf-4a25-4cb6-9fe0-f33d6a3e3015.jpg,http://images.visitflanders.org/product/original/221830/3a326d21-c67f-4cc3-94cd-6f4acb008ff8.jpg,http://images.visitflanders.org/product/original/221830/31e7d7d1-d1b1-4e20-b43d-f73a7905f85d.jpg,http://images.visitflanders.org/product/original/221830/ebbf5261-56a7-4ee5-b35d-b0f98b8dff02.jpg,http://images.visitflanders.org/product/original/221830/d792c165-2836-468f-a4b2-9fd83754481c.jpg,http://images.visitflanders.org/product/original/221830/3c3e3854-2d81-499e-9b14-0ad955e05268.jpg,";"http://images.visitflanders.org/product/original/221830/10f68532-73b2-4832-afee-684229282017.jpg"
"391762";"CAMPER_TERRAIN";"2025-03-06 10:50:31";"0";"Kampeerautoterrein Vital Moreelsplein";"Kampeerautoterrein Vital Moreelsplein Anzegem";"BASE";"";"VITAL MOREELSPLEIN";"ZN";"";"8573";"Tiegem";"Anzegem";"86504.1748101589";"167736.148610375";"50.8171426";"3.4664683";"";"leieStreek";"";"";"";"";"+32 56 68 82 50";"";"";"toerisme@anzegem.be";"https://www.anzegem.be/kampeerautoterrein";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2021-12-08 00:00:00";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"222162";"CAMPER_TERRAIN";"2025-03-06 19:31:41";"0";"Kanaaloever Beernem";"Kanaaloever Beernem";"BASE";"";"Oude Vaartstraat";"z/n";"";"8730";"Beernem";"Beernem";"78145.4603749138";"202797.057428345";"51.1313001";"3.3409931";"";"brugseOmmeland";"0";"";"";"";"+32 50 28 91 48";"";"";"toerisme@beernem.be";"http://www.beernem.be";"";"";"";"";"Kanaaloever Beernem is een kampeerautoterrein met 6 ruime plaatsen, waarvan er 4 voorzien zijn van een aansluiting van 230 volt. Het is tevens mogelijk om vers water bij te vullen (watertoevoer is afgesloten van november tot eind maart), afvalwater en chemisch toilet te lozen en er is een afvalsorteerplaats voorzien. Het terrein ligt langs het kanaal Gent-Brugge, naast de jachthaven, langs Vlaanderen Fietsroute en op het fietsroutenetwerk Brugse Ommeland en wandelnetwerk Bulskampveld.Maximum verblijfduur: 72 uur";"";"0";"0";"NONE";"1";"0";"0";"0";"1";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2018-10-08 00:00:00";"6";"24";"0";"0";"6";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/222162/692bc68e-2fe8-4b7d-8b40-34b4f566d891.jpg,http://images.visitflanders.org/product/original/222162/b45e3f1e-244f-460c-9be2-5df097a9df6b.jpg,http://images.visitflanders.org/product/original/222162/f0c8f55c-8872-4dee-8fba-34c22aec510b.jpg,";""
"397430";"CAMPER_TERRAIN";"2025-03-06 14:31:35";"0";"Kompas Camping Nieuwpoort";"Kompas Camping Nieuwpoort";"BASE";"";"BRUGSE STEENWEG";"49";"";"8620";"Nieuwpoort";"Nieuwpoort";"38241.35008987034";"203325.4485034458";"51.129196167";"2.772143364";"";"kust";"0";"INFORMATION_AVAILABLE";"";"";"+32 58 23 60 37";"32 (0)476 036 170";"";"nieuwpoort@kompascamping.be";"http://www.kompascamping.be/nieuwpoort";"KompasNieuwpoort/";"";"";"";"";"";"1";"1";"";"";"";"1";"0";"";"";"";"";"1";"1";"1";"0";"";"";"0";"";"";"";"";"";"ACKNOWLEDGED";"2023-06-26 00:00:00";"109";"436";"0";"0";"109";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.kompascamping.be/nieuwpoort/";"";""
"397713";"CAMPER_TERRAIN";"2025-03-06 21:15:44";"0";"Kompas Camping Westende";"Kompas Camping Westende";"BASE";"";"BASSEVILLESTRAAT";"141";"";"8434";"Lombardsijde";"Middelkerke";"37507.88326681303";"206483.2680086121";"51.157432";"2.760692";"";"kust";"";"";"";"";"+3258223025";"+32476036170";"";"westende@kompascamping.be";"http://www.kompascamping.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2023-06-16 00:00:00";"39";"156";"0";"0";"39";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"226874";"CAMPER_TERRAIN";"2025-03-06 22:06:09";"0";"Kompas Kampeerautoterrein";"Kompas Kampeerautoterrein";"BASE";"";"Strandjuttersdreef";"2";"";"8434";"Westende";"Middelkerke";"37236.13216980905";"206462.4499350395";"51.157192";"2.756815";"";"kust";"0";"";"";"";"+32 58 22 30 25";"";"";"westende@kompascamping.be";"http://www.kompascamping.be";"";"";"";"";"Vlakbij de camping, in de Strandjuttersdreef, ligt het Kompas Kampeerautoterrein. Het terrein is exclusief voorbehouden voor motorhomes.
Elke plaats is 9 op 4,5 meter groot, beschikt over een elektriciteitsaansluiting (10 A) en is verhard met grasdallen. Het servicepunt waar je afvalwater loost en vers water tankt, vind je aan de ingang van het terrein. Net als het containerpark met afzonderlijke containers voor glas, papier en restafval.
Je kan het hele jaar door terecht op ons kampeerautoterrein. Aan een betalingsautomaat koop je een ticket waarmee je 20 u. of 44 u. toegang krijgt. Uniek voor het Kompas Kampeerautoterrein is dat je, tijdens je verblijfsperiode, onbeperkt kan op- en afrijden. Let wel, vooraf reserveren kan niet. ";"";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2018-04-04 00:00:00";"35";"140";"0";"0";"35";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/226874/2483ec36-a041-4ff9-9e31-0f3ed8c5ec3f.jpg,http://images.visitflanders.org/product/original/226874/f0496d9d-4929-44c2-94bc-b78fff501902.jpg,";""
"223376";"CAMPER_TERRAIN";"2025-03-06 11:36:09";"0";"Leiekamper Waregem";"Leiekamper Waregem";"BASE";"";"Leiesas";"15";"";"8793";"Sint-Eloois-Vijve";"Waregem";"82192.92";"178045.94";"50.90878819863902";"3.404636669903913";"";"leieStreek";"0";"";"";"";"+32 56 62 12 11";"";"";"toerisme@waregem.be";"http://www.waregem.be/kampeerautoterrein";"";"";"";"";"Het kampeerautoterrein bevindt zich aan de brug over de Leie. De site is 24 op 24 uur open en heeft plaats voor acht kampeerauto’s (mobilhomes). Voorzieningen: elektriciteit, afvalcontainers, drinkbaar water, lozingsput afvalwater. Enkel cash betaling is mogelijk, nl. 5 euro voor één volledige dag. Zicht op de mooie Leie en gelegen nabij een kinderspeeltuintje. Op 3,5 km van het stadscentrum van Waregem.  Het terrein ligt langs het fietsnetwerk Leiestreek West.";"";"0";"0";"NONE";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2017-11-20 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/223376/8d739060-ea14-44e6-991e-5e31d2b070f3.jpg,";""
"219976";"CAMPER_TERRAIN";"2025-03-06 11:38:02";"0";"Leihoek";"Leihoek";"BASE";"";"Leihoekstraat";"0";"";"9870";"Machelen";"Zulte";"88548.16540274311";"184432.347529872";"50.967436";"3.492679";"";"leieStreek";"0";"";"";"";"+32 9 243 14 24";"";"";"toerisme@zulte.be";"https://www.zulte.be/kampeerautoterrein";"";"";"";"";"Gelegen op de fietslus Machelen Gulderoute (32 km) en op een paar 100m van het Roger Raveelmuseum waar je openlucht petanquebanen, ping-pongtafels en een speeltuin vindt. Op 50m kan je vissen in Machelen Put en gezellig tafelen in één van de horecazaken. Op 200m afstand bevindt zich fietsenverhuur Pushkin waar u fietsen kan huren/laten herstellen. Binnen een straal van één km kan je terecht voor dagelijkse producten zoals brood en vlees. Dit kampeerautoterrein is het hele jaar open.";"";"0";"1";"NONE";"1";"0";"0";"0";"1";"0";"0";"Het kampeerautoterrein is gelegen in het toeristische hart van Machelen-aan-de-Leie, op een paar honderd meter van het Roger Raveelmuseum.  Aan het museum vindt u enkele openlucht petanquebanen, tafeltennistafels en een speeltuin. Het kampeerautoterrein ligt aan de gemeentelijke fietsroute ""Machelen Gulderoute"" en op het traject van de gemeentelijke/provinciale wandelroute ""Roger Raveelroute"". Fietsenverhuur op 200 m in Machelendorp.";"1";"1";"0";"0";"0";"0";"0";"Achter en naast het kampeerautoterrein ligt het avontureneiland (Speeltoestellen en trekveer over de oude leie-arm.  Aan de overzijde zijn er nog andere speeltoestellen) + speeltuin en ontspanningszone (tafeltennistafels, petanquebanen) aan het Roger Raveelmuseum, op 200 meter van het kampeerautoterrein.";"";"";"";"0";"ACKNOWLEDGED";"2018-01-18 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/219976/f35f7836-232b-48a3-8fe0-c521d56c5300.jpg,http://images.visitflanders.org/product/original/219976/37bcedec-fb8e-4a56-b585-6a5ddf42ed7b.jpg,http://images.visitflanders.org/product/original/219976/e598e226-5735-470e-b04c-7c1fd41ef702.jpg,http://images.visitflanders.org/product/original/219976/e531d4f6-b59b-4f4e-85b4-6766118a036a.jpg,http://images.visitflanders.org/product/original/219976/625ffca1-826b-4feb-94a7-b441c14427ae.jpg,http://images.visitflanders.org/product/original/219976/7ac07c95-7a2c-4208-87b7-ef2f793802de.jpg,http://images.visitflanders.org/product/original/219976/d3c91a95-ee74-470c-879b-71ebc1092e98.jpg,http://images.visitflanders.org/product/original/219976/ab62a102-c714-475e-815b-9312155be5d9.jpg,http://images.visitflanders.org/product/original/219976/4704be9a-a4a1-41ff-92d6-92978fba0664.jpg,";""
