"business_product_id";"information_group";"discriminator";"changed_time";"deleted";"name";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"distance";"promotional_region";"x";"y";"lat";"long";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"link_to_accessibility_website";"accessibility_description";"entrance";"route_and_levels";"common_toilet";"exhibition_space";"allergies";"experience";"extra_facilities";"food_allergy";"deaf";"auditive";"mental";"motor";"blind";"visual";"autism";"food_allergy_desc";"allergies_desc";"deaf_desc";"auditive_desc";"mental_desc";"motor_desc";"blind_desc";"visual_desc";"autism_desc";"accessibility_prive_parking_desc"
"229346";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 15:24:01";"0";"Toerisme Riemst";"Tongersesteenweg";"8";"";"3770";"Riemst";"Riemst";"";"haspengouw";"236304.89";"167479.61";"50.81133560004432";"5.593320871194018";"0";"BASIC";"25/12 - 01/01";"";"+32 12 44 03 70";"";"";"toerisme@riemst.be";"http://www.riemst.be";"";"";"";"";"Ons kantoor heeft een zeer uitgebreid documentatiecentrum met informatie van iedere gemeente/stad in Limburg, info over de Kuststeden, de provincies van Wallonië, evenementen van heel Vlaanderen, een streekproductenwinkel. Onze baliemedewerker staat u tijdens de openingsuren graag te woord!";"http://toevla.vlaanderen.be/publiek/nl/register/detail/819";"";"";"Voor het bedienen van de plateaulift naar de ingang kan je hulp nodig hebben. De toegangsdeur is 84 cm breed. Er is een verlaagde en onderrijdbare balie met een diepte van 43 cm. Er is overal voldoende circulatieruimte.";"";"";"0";"De folders en brochures zijn goed bereikbaar.";"Ook het toilet is goed toegankelijk.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"225500";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-07-06 22:52:43";"0";"Toerisme Ronse - Hoge Mote belevingscentrum";"De Biesestraat ";"2";"";"9600";"Ronse";"Ronse";"";"vlaamseArdennen";"96004.73365859775";"160053.3215741804";"50.749041";"3.602396";"0";"BASIC";"Geen";"";"+32 55 23 28 16";"";"";"toerisme@ronse.be";"https://www.visitronse.be";"";"";"";"";"Bij toerisme Ronse kan je terecht voor toeristische informatie over Ronse, diverse publicaties van de Vlaamse Ardennen en Oost-Vlaanderen";"";"Het grensverleggende belevingscentrum Hoge Mote is de thuishaven van Visit Ronse en de perfecte start voor een stadswandeling of regioverkenning. Via interactieve panelen, luisterverhalen, filmpjes en virtual reality ontdekken bezoekers meer over Sint-Hermes, de stadsontwikkeling en het textielverleden. De erfgoedparel beschikt over het A-kwaliteitslabel van Toerisme Vlaanderen voor toegankelijk toerisme.";"";"Het toegangspad bestaat uit vrij vlakke, goed opgevoegde kasseien. De ingang is vlot toegankelijk. Er is een verlaagde en onderrijdbare balie. ";"Er is overal veel ruimte. Een goede lift brengt je naar de verschillende niveaus, waaronder het panoramaterras op de tweede verdieping. ";"";"0";"";"Er is een ruim toegankelijk toilet met beugels en een onderrijdbare wastafel.";"0";"";"0";"0";"1";"0";"1";"0";"";"";"";"";"";"";"De audioverhalen zijn ook uitgeschreven beschikbaar in grootletterschrift .";"";"";""
"219113";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 23:33:15";"0";"Toerisme Sint-Katelijne-Waver";"Lemanstraat";"63";"";"2860";"Sint-Katelijne-Waver";"Sint-Katelijne-Waver";"";"antwerpseKempen";"161722.42";"195287.43";"51.06759043380783";"4.536000066221814";"0";"COMFORT";"01/01 - 30/06 en 01/10 - 31/12: gesloten op zaterdagen.
01/01 - 30/04 en 01/11 - 31 12: gesloten op zaterdagen en feestdagen.";"";"+32 15 30 50 00";"";"";"Vrije.tijd@skw.be";"www.skw.be";"";"";"";"";"De dienst Toerisme is gelegen in het Gemeentehuis van Sint-Katelijne-Waver. Hier vindt u alle informatie over wandelen, fietsen, evenementen en bezienswaardigheden in de omgeving.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/4990";"Het infokantoor bevindt zich in het gemeentehuis van Sint-Katelijne-Waver.";"";"Er lopen geleidelijnen naar de ingang en de balie. Ook voor rolstoelgebruikers is die perfect toegankelijk. De balie is onderrijdbaar.";"De doorgangen zijn voldoende breed, maar om naar het toilet te gaan moet je langs 2 deuren van 83 en 77 cm breed.";"";"0";"De ruimte is voldoende groot. De meeste folders zijn bereikbaar vanuit de rolstoel. De tafel in het kantoor is onderrijdbaar.";"De toiletdeur is 82 cm breed. Verder is het toilet goed aangepast, met voldoende ruimte en 1 beugel. De wastafel in het sas is beter bruikbaar dan die in het toilet zelf.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"224102";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:28:08";"0";"Toerisme Sint-Niklaas";"Grote Markt";"1";"";"9100";"Sint-Niklaas";"Sint-Niklaas";"";"waasland";"133976.8834342525";"206155.3567629345";"51.165197";"4.139692";"0";"COMFORT";"15/09 - 15/05: we";"";"+3237783500";"";"";"toerisme@sint-niklaas.be";"https://www.ontdeksintniklaas.be";"";"";"";"";"Toerisme Sint-Niklaas is gevestigd in hetzelfde gebouw als Toerisme Waasland. Samen treden zij naar buiten via de interactieve werking van Info.waasland.";"";"Bij Toerisme Sint-Niklaas krijg je niet alleen boeiende informatie over wat er te beleven valt in Sint-Niklaas en omstreken, maar ook zinnenprikkelende ervaringen die je pas écht goesting doen krijgen om onze fantastische stad te komen ontdekken.
Neem een kijkje in onze datatafel met sneakpeaks van de mooiste plekken in Sint-Niklaas. Laat heerlijke chocoladegeuren je verleiden om op ontdekking te gaan bij de lokale chocolatiers of bewonder alvast de miniatuur art deco-gevels vooraleer je er op uit trekt om het echte werk te gaan aanschouwen.
De allerkleinsten kunnen zich laten meenemen in het Reynaertverhaal door voorgelezen fragmenten te beluisteren. Ze kunnen bladeren door het boek van de Sint of zich heel even een ballonvaarder wanen als ze de balloncarrousel in gang zetten.";"";"Het infopunt bevindt zich in de rechtervleugel van het stadhuis op de Grote Markt. Er is voldoende parkeergelegenheid met aangepaste voorbehouden parkeerplaatsen op de Grote Markt. De paden rond het gebouw zijn voldoende breed en drempelloos. Je betreedt het gebouw via automatische schuifdeuren.";"Het infokantoor is één grote ruimte op het gelijkvloers. De doorgangen zijn overal voldoende breed. De balie is steeds bemand. Het personeel kan hulp bieden indien nodig.";"";"0";"";"Het aangepast sanitair op verdieping +2 is vlot bereikbaar met een goed uitgeruste lift. Het sanitair is ruim, voorzien van opklapbare steunbeugels en een onderrijdbare wastafel. Enkel het toiletpapier is wat te ver voor de toiletpot geplaatst.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"226556";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 20:52:01";"0";"Toerisme Temse";"Markt";"1";"";"9140";"Temse";"Temse";"";"waasland";"139164.85";"201630.68";"51.12462769947428";"4.214010808043882";"0";"BASIC";"01/01 - 31/07, 15/09 - 31/12: za + zo";"";"+32 3 710 12 00";"";"";"toerisme@temse.be";"http://www.temse.be";"";"";"";"";"Het toeristisch INFO-kantoor van Temse is gevestigd in het gerestaureerde gemeentehuis op de Markt.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/665";"Het toeristisch infokantoor van Temse is gevestigd in het gerestaureerde gemeentehuis op de Markt.";"";"Het toegangspad ligt licht dwars hellend. Je hebt hulp nodig om het tweede deurdeel te openen. Via een bel kan je de hulp van het personeel inroepen. Er is een verlaagde en beperkt onderrijdbare balie.";"Op de route naar het toilet heb je misschien wat hulp nodig aan de deuren.";"";"0";"De meeste folders en brochures zijn goed bereikbaar, maar de onderste en bovenste rij kan je vanuit de rolstoel moeilijk of niet bereiken. ";"Er is een goed toegankelijk toilet op de eerste verdieping. Je bereikt het via een goede lift, waarvan de knoppen wel wat dicht in de hoek staan.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"405057";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 11:32:54";"0";"Toerisme Wervik";"KOESTRAAT";"63";"";"8940";"Wervik";"Wervik";"";"leieStreek";"55840.88972937592";"163645.1608312214";"50.77569";"3.033698";"0";"BASIC";"";"";"0032 56 95 24 25";"";"";"toerisme@wervik.be";"";"";"";"";"";"";"";"Het infokantoor, dat onderdeel is van het Nationaal Tabaksmuseum, werd vernieuwd in 2023.";"";"Het toegangspad van de openbare weg naar het infokantoor is uitgevoerd in klinkers en tegels. Op dit pad is echter ook een smalle strook met kasseien dat ook nog eens licht hellend is aangelegd. De inkom verloopt via 2 automatische deuren. Ter hoogte van de 1ste inkomdeur wordt de drempel afgeschuind, zodat het voor een rolstoelgebruiker vlotter betreedbaar is.";"Het infokantoor heeft overal voldoende doorgangsbreedte en circulatieruimte.";"";"";"De folders en brochures zijn op een goed bereikbare hoogte geplaatst. Er is een digitaal scherm in het inkomsas op goede hoogte, maar het meubel is niet onderrijdbaar. De expositieruimte bij het onthaal is vlot toegankelijk. Er is voldoende doorgangsbreedte en circulatieruimte.";"Het sanitair blok aan de balie heeft een aangepast toilet, maar het is niet comfortabel bruikbaar door de kleine ruimte en een minder goede opstelling van de sanitaire toestellen.";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";""
"212707";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 01:27:14";"0";"Toerisme Wuustwezel";"Dorpsstraat";"36";"";"2990";"Wuustwezel";"Wuustwezel";"";"antwerpseKempen";"165753.94";"230939.27";"51.38793468335559";"4.595071569148041";"0";"COMFORT";"Geen";"";"+32 3 690 46 43";"";"";"toerisme@wuustwezel.be";"https://wuustwezel.be/toerisme-wuustwezel";"";"";"";"";"Als 'Poort naar het platteland' proberen wij bezoekers op weg te zetten om onze mooie landelijke gemeente te verkennen";"https://toevla.vlaanderen.be/publiek/nl/register/detail/6154";"Als 'Poort naar het platteland' proberen wij bezoekers op weg te zetten om onze mooie landelijke gemeente te verkennen.";"";"Er zijn twee aangepaste parkeerplaatsen. Het toegangspad en de ingang zijn vlot toegankelijk. De balie is onderrijdbaar.";"";"";"0";"Er is voldoende ruimte. De meeste folders en belevingselementen zijn goed bereikbaar.";"Er is een goed toegankelijk toilet met voldoende ruimte en beugels. De wastafel is onderrijdbaar, maar staat dicht bij de hoek.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"219686";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 23:24:19";"0";"Toerisme Zonnebeke";"Berten Pilstraat ";"5";"a";"8980";"Zonnebeke";"Zonnebeke";"";"westhoek";"52840.54191555076";"174153.5269206651";"50.870175";"2.987173";"0";"BASIC";"01/01 - 31/01, 01/12 - 31/12";"";"+32 51 77 04 41";"";"";"toerisme@zonnebeke.be";"www.toerismezonnebeke.be";"";"";"";"";"Het toeristisch infokantoor van Zonnebeke is gelegen in het Kasteelpark en bevindt zich in hetzelfde gebouw als het Passchendaele Museum.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/4619";"Het toeristisch infokantoor van Zonnebeke is bereikbaar via een rolstoelvriendelijk pad vanuit de Berten Pilstraat, langs de bibliotheek. Als instappunt, maak je er kennis met wat Zonnebeke je te bieden heeft. Het prachtige Kasteeldomein is alvast een goede start met haar verharde paden, prachtige natuur en het Passchendaele Museum.";"";"Van aan de bibliotheek De Letterschuur tot aan het toeristisch infokantoor loopt er een rolstoelvriendelijk pad. De trappen aan de ingang vermijd je door de glazen liftkoker aan de zijkant van het gebouw te gebruiken. Via een bel roep je een personeelslid op om je te begeleiden. De balie heeft een verlaagd en beperkt onderrijdbaar deel.";"Hier en daar is aan de deuren de opstel- en circulatieruimte beperkt en kan je hulp nodig hebben. De lift is 120 cm breed en 132 cm diep.";"";"0";"De meeste folders en brochures zijn bereikbaar vanuit de rolstoel, maar voor de bovenste rijen heb je hulp nodig. De circulatieruimte is hier en daar nipt.";"De deur naar het toilet in het hoofdgebouw is 78 cm breed. Enkel het damestoilet is aangepast. Het toilet heeft voldoende opstelruimte en beugels. De wastafel is beperkt onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"240695";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:28:12";"0";"Toeristisch infopunt Vilvoorde";"Lange Molensstraat";"44";"";"1800";"Vilvoorde";"Vilvoorde";"";"groeneGordel";"153797.75";"179730.63";"50.92786024363423";"4.422782981243768";"0";"BASIC";"-";"-";"+32 2 255 79 77";"";"";"toerisme@vilvoorde.be";"www.vilvoorde.be/toerisme";"";"";"";"";"Ontdek de boeiende geschiedenis en het grote toeristisch en vrijetijdsaanbod van Vilvoorde, mediastad aan het water!";"";"De doorgangen zijn voldoende breed. Aan sommige deuren ontbreekt de opstelruimte naast de klink.";"";"De helling naar de ingang is vrij steil, maar binnen is alles vlot toegankelijk. De toegangsdeur tot het administratief centrum is een automatische, voldoende brede carrouseldeur met vertrager/oproepknop. De middenpanelen in de carrousel kunnen open indien gewenst. Er is een onderrijdbare balie aanwezig. ";"De doorgangen zijn voldoende breed. Aan sommige deuren is de opstelruimte nipt naast de klink.";"";"0";"De meeste folders zijn bereikbaar vanuit de rolstoel, maar voor de hoogste en laagste rijen kan je hulp nodig hebben.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"390909";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 14:59:46";"0";"Toeristisch onthaalcentrum Bilzen (Alden Biesen)";"KASTEELSTRAAT";"6";"";"3740";"Bilzen";"Bilzen-Hoeselt";"";"haspengouw";"231287.1412930515";"170713.8002178855";"50.8416938782";"5.5215873718";"";"COMFORT";"";"";"+3289397430";"";"";"toerisme@bilzen.be";"https://www.visitbilzen.be";"";"";"";"";"";"";"Het onthaalcentrum is het vertrekpunt voor verschillende toeristische activiteiten. Je kan een fiets huren of een golfkarretje om het domein te verkennen. Je kan er ook voor kiezen om een audiotour te volgen en het mysterie van Alden Biesen op te lossen. ";"";"Het voetpad tot aan de toegang van het domein loopt glooiend omwille van het omgevingskarakter van Alden Biesen. Er is een voorrijdmogelijkheid aan de toegang tot het domein. Je komt drempelloos binnen langs een glazen schuifdeur. De balie is onderrijdbaar.";"";"";"0";"Binnen is overal voldoende circulatieruimte. De folders en brochures zijn goed bereikbaar en de infoteksten zijn goed leesbaar. De ingewerkte infoschermen zijn onderrijdbaar.";"";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"212401";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-02-22 16:09:48";"0";"Toeristisch regionaal infokantoor - Streekshop";"Grote Markt ";"4";"";"3300";"Tienen";"Tienen";"";"hageland";"190133.9279008597";"166499.9636415746";"50.80811";"4.936877";"0";"BASIC";"01/01 - 31/12: ma gesloten; 01/01, 02/01, 24/12 - 26/12, 31/12";"";"+32 16 24 76 04";"";"";"toerisme@tienen.be";"http://www.toerisme.tienen.be";"";"";"";"";"Het nieuwe infokantoor bevindt zich voortaan in de glazen uitbouw van het Suikermuseum. Hier kunnen bezoekers in alle rust en ruimte info oppikken of inkijken. Naast informatie en documentatie over het Hageland, Vlaanderen en Wallonië, kan je er ook terecht voor fiets-, wandel- en autoroutes. In de Streekshop vind je streekproducten en museumartikelen.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1502";"Het infokantoor bevindt zich op de vernieuwde Grote Markt van Tienen. Naast informatie en documentatie over het Hageland, Vlaanderen en Wallonië, kan je er ook terecht voor fiets- en wandelroutes en voor alle informatie over Tienen zelf. In het Infokantoor is ook de Streekshop ondergebracht. Je vindt er een ruim aanbod aan streekproducten. Hiermee kan je ook een geschenkmandje samenstellen, een origineel en zeer gewaardeerd geschenk!";"";"De ingang en het kantoor zijn goed toegankelijk. Er is een verlaagde en onderrijdbare balie, al is de diepte zeer beperkt en bereik je de balie enkel langs een hellend vlak (naast een trapje).";"";"";"0";"De meeste folders en brochures zijn goed bereikbaar, de bovenste rijen soms wat moeilijker.";"In het aangepast toilet is de ruimte erg krap. Je kan wel een zijwaartse transfer maken en er zijn beugels. De wastafel is niet onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"226625";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2016-02-11 07:57:47";"1";"UiT in Genk";"Europalaan";"34";"";"3600";"Genk";"Genk";"";"limburgseKempen";"";"";"";"";"0";"COMFORT";"Geen";"";"+32 89 65 44 80";"";"";"uitingenk@genk.be";"www.uitingenk.be";"";"";"";"";"Bij de infobalie van 'UiT in Genk' kunnen toeristen en inwoners van Genk terecht voor culturele en toeristische informatie, tickets voor evenementen en reserveringen voor concerten. Dit is de frontoffice van Toerisme Genk.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1514";"";"";"De ingang en het kantoor zelf zijn vlot toegankelijk. Er is een verlaagde en onderrijdbare balie.";"";"";"";"De folders en brochures zijn goed bereikbaar en er is een aparte computer die je vanuit de rolstoel goed kunt bedienen. De ruimte tussen 2 folderkasten is beperkt, maar je kunt voor en na de rekken wel draaien met de rolstoel.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"225871";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-04-17 08:46:07";"0";"Visit Aalst";"Hopmarkt";"51";"";"9300";"Aalst";"Aalst";"";"scheldeland";"126692.14";"180859.06";"50.93755253982056";"4.037181746306134";"0";"COMFORT";"";"";"053 72 38 80";"";"";"info@visit-aalst.be";"http://www.visit-aalst.be";"www.facebook.com/visitaalst";"";"";"https://www.instagram.com/visitaalst";"Ons infokantoor is ook toegankelijk voor mindervaliden, met free wifizone.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/4982";"Het infokantoor van Visit Aalst is de ideale start voor een dag (of meerdere dagen) Aalst. De onthaalmedewerkers helpen je met plezier bij het uitstippelen van je verblijf. De 360°-film biedt je een korte introductie van wat er in Aalst te beleven valt.";"";"Het toegangspad en de ingang zijn vlot toegankelijk. De balie heeft een verlaagd en onderrijdbaar deel.";"De helling binnen is steil, maar je kan ook de plateaulift gebruiken. De doorgangen zijn voldoende breed.";"";"0";"De folders zijn goed bereikbaar.";"Het aangepast toilet biedt voldoende opstelruimte en is voorzien van beugels.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"210253";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:31:06";"0";"Visit Antwerpen";"Steenplein";"1";"";"2000";"Antwerpen";"Antwerpen";"";"kunststadAntwerpen";"152199.64";"212408.59";"51.2215979796589";"4.40025768154133";"0";"COMFORT";"01/01, 25/12";"";"+32 3 221 13 33";"";"";"info@visitantwerpen.be";"https://www.visitantwerpen.be";"";"";"";"";"Antwerpen - Scheldestad, Rubensstad, diamantstad, modestad, havenstad,... Haar vele facetten maken van Antwerpen een stad zoals die hoort te zijn: een bruisende, gastvrije metropool die ook gezellig en hartverwarmend is met verkwikkend groen en rustgevende hoekjes. Het is een cultuurstad bij uitstek die trots is op haar indrukwekkende architectuur en prachtige kunstwerken. Met winkels van haar eigen wereldwijd gerenommeerde ontwerpers is Antwerpen bovendien een waar shoppingparadijs. In de cafés worden de beste bieren geschonken en in de vele restaurants kunnen foodies genieten van de heerlijkste traditionele en multiculturele gerechten. Antwerpen is een wereldstad in zakformaat die in geen tijd ieders hart verovert!
Visit Antwerpen verhuisde in 2022 naar een nieuwe locatie op het Steenplein. De toegankelijkheidsscreening van deze locatie heeft nog niet plaatsgevonden, meer informatie hieromtrent zal in de loop van 2022 terug te vinden zijn op toevla.vlaanderen.be.";"";"Bezoekerscentrum Het Steen is toegankelijk voor rolstoelgebruikers, met uitzondering van het hoogste punt van het panoramisch dakterras en de kapel op de eerste verdieping.";"";"";"";"";"0";"";"Er is aangepast sanitair op de eerste verdieping, dat bereikbaar is met de lift. Hulp nodig bij het nemen van de lift? Spreek gerust één van de medewerkers aan.";"0";"";"1";"0";"1";"0";"0";"0";"";"";"Voor personen met een auditieve beperking zijn er informatieve zaalteksten aanwezig.";"";"";"";"";"";"";""
"383953";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 00:12:06";"0";"Visit Antwerpen - Centraal Station";"KONINGIN ASTRIDPLEIN";"";"";"2018";"Antwerpen";"Antwerpen";"";"kunststadAntwerpen";"153791.9313368373";"211575.5879700193";"51.214656";"4.421752";"";"COMFORT";"";"";"+32 3 221 13 33";"";"";"info@visitantwerpen.be";"https://www.visitantwerpen.be";"";"";"";"";"Antwerpen - Scheldestad, Rubensstad, diamantstad, modestad, havenstad,... Haar vele facetten maken van Antwerpen een stad zoals die hoort te zijn: een bruisende, gastvrije metropool die ook gezellig en hartverwarmend is met verkwikkend groen en rustgevende hoekjes. Het is een cultuurstad bij uitstek die trots is op haar indrukwekkende architectuur en prachtige kunstwerken. Met winkels van haar eigen wereldwijd gerenommeerde ontwerpers is Antwerpen bovendien een waar shoppingparadijs. In de cafés worden de beste bieren geschonken en in de vele restaurants kunnen foodies genieten van de heerlijkste traditionele en multiculturele gerechten. Antwerpen is een wereldstad in zakformaat die in geen tijd ieders hart verovert!

Antwerpen Toerisme & Congres wil u graag helpen de stad te veroveren.U vindt onze infobalies in het centrum, Grote Markt 13 en  in het Centraal station, Koningin Astridplein (niveau 0, dichtbij de roltrappen).";"https://toevla.vlaanderen.be/publiek/nl/register/detail/4538";"";"";"De ingang is vlot bereikbaar en goed toegankelijk. De balie heeft een verlaagd en onderrijdbaar deel.";"";"";"0";"De meeste folders en producten zijn goed bereikbaar en zichtbaar.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"211306";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-25 07:26:04";"0";"Visit Bruges - infokantoor Markt (Historium)";"Markt";"1";"";"8000";"Brugge";"Brugge";"";"kunststadBrugge";"70079.03";"211646.43";"51.20923241852607";"3.225129663807994";"0";"COMFORT";"Geen sluitingsperiode (open: 10:00 - 17:00).";"";"+32 50 44 46 46";"";"";"toerisme@brugge.be";"http://www.visitbruges.be";"";"";"";"";"Op het gelijkvloers van het Historium wordt een toeristisch onthaalpunt bemand door Toerisme Brugge. Hierdoor kunnen bezoekers voortaan ook hier terecht met hun vragen over Brugge en dit zeven dagen op zeven.
De overige twee onthaalpunten zijn:
In&Uit Brugge op 't Zand (Concertgebouw) en de 
Infobalie aan het Stationsplein (station).";"";"Op de hoek van de Markt met de Philipstockstraat ligt het Historium Brugge. In dit gebouw dat je meeneemt naar de Brugse Gouden Eeuw bevindt zich ook een balie voor toeristisch onthaal.";"";"Misschien heb je een duwtje nodig op de kasseien van de Grote Markt. Je raakt binnen via een alternatieve ingang met lift. Er is voldoende circulatieruimte en er is een verlaagd en onderrijdbaar deel aan de balie.";"";"";"0";"";"Er is een toegankelijk toilet op -1. Het toilet heeft voldoende opstelruimte en beugels.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"210138";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:31:04";"0";"Visit Bruges - infokantoor Station";"Stationsplein";"zn";"";"8000";"Brugge";"Brugge";"";"kunststadBrugge";"69640.472392376";"210306.04447034";"51.1976659";"3.2178509";"0";"COMFORT";"01/01, 25/12";"";"+32 50 44 46 46";"";"";"visitbruges@brugge.be";"www.visitbruges.be";"";"";"";"";"Een eerste aanspreekpunt wanneer de toerist de stad binnenkomt is belangrijk. Het eerste fysieke contact heeft hier plaats, in het station. Dit kantoor moet ervoor zorgen dat de toerist zich welkom voelt. Die eerste indruk kun je maar één keer maken.
Open: Ma-Vr: 10.00 -17.00u; Za-Zo: 10.00-14.00u; gesloten op Kerstdag en Nieuwjaar.";"";"";"";"Het Stationsplein is drempelloos, maar de ondergrond in vlakke kasseien is niet overal in goede staat. Het infokantoor bevindt zich in de gang naar de perrons. De toegang is voldoende breed en gebeurt via een automatische deur. Aan de balie is een verlaagd en onderrijdbaar gedeelte voorzien.";"";"";"";"De folders zijn voor iedereen goed bereikbaar.";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";""
"390911";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:31:02";"0";"Visit Bruges - Infokantoor 't Zand";"'T ZAND";"34";"";"8000";"Brugge";"Brugge";"";"kunststadBrugge";"69690.33834491219";"211034.1043574102";"51.204216";"3.218403";"";"BASIC";"";"";"+3250444646";"";"";"visitbruges@brugge.be";"https://www.visitbruges.be";"";"";"";"";"";"";"Er zijn stadsplannen en brochures in braille en grootlettertype ter beschikking.
";"";"De glazen inkomdeuren zijn zwaar om zelfstandig te openen. Verder is het infokantoor vlot toegankelijk. Er is een verlaagde en onderrijdbare balie.";"";"";"";"De meeste folders en brochures zijn goed bereikbaar. De computers en infokiosken kunnen door rolstoelgebruikers bediend worden.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Er zijn stadsplannen en brochures in braille ter beschikking.
";"";"";""
"218673";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 12:05:44";"0";"Visit De Panne";"Zeelaan";"21";"";"8660";"De Panne";"De Panne";"";"kust";"25276.63";"200009.56";"51.09673311226977";"2.58821239128412";"0";"BASIC";"Geen";"";"+3258421818";"";"";"visit@depanne.be";"https://visit.depanne.be";"";"";"";"";"De Toerismobiel, het mobiele informatiekantoor van Toerisme De Panne, komt deze zomer opnieuw de toerist, tweede-verblijver, streekgenoot en eigen inwoner tegemoet. 

De toerismobiel trekt naar drukke plaatsen in het centrum, of - bij mooi weer - naar de Esplanade. In deze toerismobiel kunt u de vakantiegids, de evenementenkalender met alle info over de evenementen van juni tot september, en diverse andere brochures verkrijgen. Aan de uitschuifbare balie met laptop, telefoon en internetverbinding geven de medewerkers van Toerisme antwoord op alle vragen.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/863";"Vragen over je verblijf? Nood aan specifieke info? Onze medewerkers zijn echte ambassadeurs van De Panne en strooien kwistig met de leukste tips op maat van je vakantie!";"";"Het toegangspad en de ingang zijn vlot toegankelijk. De balie heeft een verlaagd en beperkt onderrijdbaar deel. ";"";"";"0";"De ruimte is hier en daar wat nipt. De meeste folders en brochures zijn goed bereikbaar, op de onderste en bovenste rij na. ";"Je bereikt het toilet via een iets te steile helling. De deur is wat zwaar. In het toilet heb je voldoende ruimte en 1 opklapbare beugel. De wastafel is beperkt onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
